,NoOfJS,NoOfCSS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,NoOfImage,HasCopyrightInfo,HasPasswordField,HasHiddenFields,HasSubmitButton,HasSocialNet,HasExternalFormSubmit,NoOfiFrame,HasFavicon,HasTitle,Title,LineOfCode,LargestLineLength,IsHTTPS,NoOfOtherSpecialCharsInURL,NoOfAmpersandInURL,NoOfDegitsInURL,NoOfLettersInURL,NoOfSubDomain,TLD,IsDomainIP,DomainLength,Domain,URLLength,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,URLSimilarityIndex,NoOfEqualsInURL,TLDLength,NoOfQMarkInURL,LetterRatioInURL,DegitRatioInURL,SpacialCharRatioInURL,label,URL
691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,0,50,1,com,0,20,www.mehaffyweber.com,61,0,6,0.1,0.62,0,3,0,0.819672131147541,0.0,0.18032786885245902,1,https://www.mehaffyweber.com/Attorneys/Joseph_E_Broussard_IV/
692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,7,24,1,com,0,12,www.imdb.com,39,1,3,0.08,0.75,0,3,0,0.6153846153846154,0.1794871794871795,0.20512820512820512,1,https://www.imdb.com/name/nm0832622/bio
693,7,1,64,1,20,1,0,0,7,1,0,0,1,1,0,1,1,1,Scott Storch -- Broke as a Joke,1729,13359,1,15,0,8,37,1,com,0,11,www.tmz.com,60,1,10,0.17,0.8,0,3,0,0.6166666666666667,0.13333333333333333,0.25,1,https://www.tmz.com/2009/05/29/scott-storch-broke-as-a-joke/
694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,6,48,1,com,0,14,www.corkin.com,64,1,8,0.12,0.74,1,3,1,0.75,0.09375,0.15625,1,https://www.corkin.com/listings/viewlisting.cfm?listingid=209605
695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,1,9,52,2,com,0,26,www.forum.bodybuilding.com,73,1,8,0.11,0.59,2,3,1,0.7123287671232876,0.1232876712328767,0.1643835616438356,1,https://www.forum.bodybuilding.com/showthread.php?t=133097193&pagenumber=
696,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,0,60,1,com,0,16,www.infomine.com,71,1,15,0.21,0.75,0,3,0,0.8450704225352113,0.0,0.15492957746478872,1,https://www.infomine.com/index/companies/OSISKO_MINING_CORPORATION.html
697,4,1,28,11,16,1,1,1,20,1,0,0,0,0,0,0,1,1,"Local Weather Forecast, News and Conditions | Weather Underground",70,137435,1,9,0,5,63,1,com,0,20,www.wunderground.com,79,1,7,0.09,0.67,1,3,1,0.7974683544303798,0.06329113924050633,0.13924050632911392,1,https://www.wunderground.com/global/stations/47679.html?bannertypeclick=infobox
698,27,4,45,2,2,1,0,0,1,0,0,1,1,0,1,0,1,1,America First Credit Union Hourly Pay in 2025 | PayScale,60,45104,1,13,0,0,70,1,com,0,16,www.payscale.com,84,1,9,0.11,0.82,1,3,0,0.8333333333333334,0.0,0.16666666666666666,1,https://www.payscale.com/research/US/Employer=America_First_Credit_Union/Hourly_Rate
699,14,5,112,0,21,1,0,0,8,1,0,0,1,1,0,0,1,1,Missouri Valley College: Bachelor and Master Degree Programs,672,8856,1,6,0,0,16,1,edu,0,13,www.moval.edu,22,1,3,0.14,0.71,0,3,0,0.7272727272727273,0.0,0.2727272727272727,1,https://www.moval.edu/
700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,10,0,1,47,1,org,0,20,www.acadian-home.org,58,1,7,0.12,0.61,0,3,0,0.8103448275862069,0.017241379310344827,0.1724137931034483,1,https://www.acadian-home.org/acadians-massachusetts-2.html
701,2,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FREE SCHOOL FROM GOVERNMENT CONTROL,160,2619,1,10,0,0,42,1,com,0,43,www.free-school-from-government-control.com,52,1,8,0.15,0.44,0,3,0,0.8076923076923077,0.0,0.19230769230769232,1,https://www.free-school-from-government-control.com/
702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,14,56,1,com,0,18,www.classmates.com,83,1,11,0.14,0.7,1,3,1,0.6746987951807228,0.1686746987951807,0.1566265060240964,1,https://www.classmates.com/directory/school/Le%20Phare%20High%20School?org=15580661
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,7,39,1,com,0,12,www.ehow.com,57,1,11,0.19,0.74,0,3,0,0.6842105263157895,0.12280701754385964,0.19298245614035087,1,https://www.ehow.com/how_7259721_travel-montreal-bus.html
704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,0,41,1,com,0,22,www.expressandstar.com,49,1,3,0.06,0.69,0,3,0,0.8367346938775511,0.0,0.16326530612244897,1,https://www.expressandstar.com/tag/wolverhampton/
705,55,66,25,2,93,1,1,1,29,0,1,1,1,1,1,0,1,1,"budgetprop.com – ""Unlocking Your Dream Home on a Budget with Budgetprop.com""",2483,9462,1,6,0,0,21,1,com,0,18,www.budgetprop.com,27,0,2,0.07,0.67,0,3,0,0.7777777777777778,0.0,0.2222222222222222,1,https://www.budgetprop.com/
706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6,0,0,19,1,com,0,16,www.warnertv.com,25,0,2,0.08,0.73,0,3,0,0.76,0.0,0.24,1,https://www.warnertv.com/
707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6,0,0,28,1,com,0,25,www.pocatellocampfire.com,34,1,4,0.12,0.57,0,3,0,0.8235294117647058,0.0,0.17647058823529413,1,https://www.pocatellocampfire.com/
708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,12,0,0,45,2,org,0,20,www.en.wikipedia.org,57,1,6,0.11,1.0,0,3,0,0.7894736842105263,0.0,0.21052631578947367,1,https://www.en.wikipedia.org/wiki/Scott_Parker_(wrestler)
709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,0,30,1,com,0,15,www.tvparty.com,37,1,5,0.14,0.76,0,3,0,0.8108108108108109,0.0,0.1891891891891892,1,https://www.tvparty.com/losttoth.html
710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,2,35,1,com,0,13,www.manta.com,46,0,3,0.07,0.84,0,3,0,0.7608695652173914,0.043478260869565216,0.1956521739130435,1,https://www.manta.com/c/mm39stk/johnson-connie
711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,0,40,2,org,0,20,www.en.wikipedia.org,49,1,6,0.12,1.0,0,3,0,0.8163265306122449,0.0,0.1836734693877551,1,https://www.en.wikipedia.org/wiki/Merritt_College
712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,143,1,7,1,13,46,1,com,0,17,www.pickabook.com,70,1,8,0.11,0.64,2,3,1,0.6571428571428571,0.18571428571428572,0.15714285714285714,1,https://www.pickabook.com/DVDdetails.aspx?EAN=5018755704819&source=frg
713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,7,21,1,com,0,12,www.imdb.com,36,1,5,0.14,0.75,0,3,0,0.5833333333333334,0.19444444444444445,0.2222222222222222,1,https://www.imdb.com/name/nm0600525/
714,35,13,43,0,8,1,0,0,3,0,1,1,0,1,1,0,1,1,chinen yuuri - kawaii from hey!say!jump-ing tour 08-09 engsub,1620,479,1,15,0,3,55,1,com,0,15,www.4shared.com,73,1,10,0.14,0.75,0,3,0,0.7534246575342466,0.0410958904109589,0.2054794520547945,1,https://www.4shared.com/video/90zpoVjY/Chinen_Yuuri_-_Kawaii_from_Hey.htm
715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,15,0,6,59,2,com,0,18,www.blog.mlive.com,80,1,15,0.19,0.95,0,3,0,0.7375,0.075,0.1875,1,https://www.blog.mlive.com/ganggreen/2009/07/marquise_gray_travis_walton_ma.html
716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,13,0,8,45,1,com,0,15,www.pgatour.com,66,1,10,0.15,0.76,0,3,0,0.6818181818181818,0.12121212121212122,0.19696969696969696,1,https://www.pgatour.com/2011/r/10/22/pernice-transcript/index.html
717,122,16,225,4,28,1,0,0,75,1,0,1,1,0,0,2,1,1,"Bonanza Inn & Casino - Trusted Since 1969  - Updated July 2025 - 22 Reviews - 855 W Williams Ave, Fallon, Nevada - Hotels - Phone Number - Yelp",209,706576,1,11,0,0,43,1,com,0,12,www.yelp.com,54,1,9,0.17,0.75,0,3,0,0.7962962962962963,0.0,0.2037037037037037,1,https://www.yelp.com/biz/bonanza-inn-and-casino-fallon
718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,5,24,1,com,0,16,www.videoeta.com,36,1,5,0.14,0.7,0,3,0,0.6666666666666666,0.1388888888888889,0.19444444444444445,1,https://www.videoeta.com/movie/12019
719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,0,47,1,co.uk,0,31,www.footballplayerswanted.co.uk,56,1,7,0.12,0.47,0,5,0,0.8392857142857143,0.0,0.16071428571428573,1,https://www.footballplayerswanted.co.uk/category/london/
720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,0,46,1,com,0,25,www.absoluteastronomy.com,54,1,4,0.07,0.65,0,3,0,0.8518518518518519,0.0,0.14814814814814814,1,https://www.absoluteastronomy.com/topics/Robert_Pinsky
721,10,6,13,0,2,0,0,0,0,1,0,0,0,1,0,1,1,1,Marvin Gaye - Heard It Through The Grapevine (Live at Montreux) - YouTube,85,506175,1,6,0,2,33,1,com,0,15,www.youtube.com,43,0,2,0.05,0.73,1,3,1,0.7674418604651163,0.046511627906976744,0.18604651162790697,1,https://www.youtube.com/watch?v=Y7dGdrP3pms
722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,13,0,0,53,1,com,0,15,www.realtor.com,66,1,10,0.15,0.74,0,3,0,0.803030303030303,0.0,0.19696969696969696,1,https://www.realtor.com/property-search/New-Orleans_LA/St-Denis-St
723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,0,61,1,com,0,18,www.worldatlas.com,72,1,6,0.08,0.69,0,3,0,0.8472222222222222,0.0,0.1527777777777778,1,https://www.worldatlas.com/webimage/countrys/europe/belarus/byfamous.htm
724,18,8,128,1,4,1,0,0,28,1,1,1,1,1,0,2,1,1,Hanson - Thin­king Bout So­methin (Official),1687,1070,1,17,0,8,77,1,com,0,22,www.musicvideolife.com,102,1,17,0.18,0.64,0,3,0,0.7549019607843137,0.0784313725490196,0.16666666666666666,1,https://www.musicvideolife.com/hanson-thin%c2%adking-bout-so%c2%admethin-official-video_e43e4195c.html
725,10,6,13,0,2,0,0,0,0,1,0,0,0,1,0,1,1,1,Hockey The Potential and Tragedy of Michel Briere - YouTube,84,506248,1,7,0,1,33,1,com,0,15,www.youtube.com,43,1,4,0.09,0.73,1,3,1,0.7674418604651163,0.023255813953488372,0.20930232558139536,1,https://www.youtube.com/watch?v=v-Uepml6aqc
726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,14,0,8,72,2,ca,0,25,www.cjournal.concordia.ca,94,1,13,0.14,0.67,0,2,0,0.7659574468085106,0.0851063829787234,0.14893617021276595,1,https://www.cjournal.concordia.ca/archives/20080417/mechtronix_systems_remembers_its_roots.php
727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,0,34,2,org,0,20,www.en.wikipedia.org,43,1,5,0.12,1.0,0,3,0,0.7906976744186046,0.0,0.20930232558139536,1,https://www.en.wikipedia.org/wiki/Film_noir
728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,0,36,2,org,0,20,www.en.wikipedia.org,45,0,6,0.13,1.0,0,3,0,0.8,0.0,0.2,1,https://www.en.wikipedia.org/wiki/Empire_ISIS
729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,10,0,0,69,1,com,0,21,www.watsonschoice.com,79,1,6,0.08,0.64,0,3,0,0.8734177215189873,0.0,0.12658227848101267,1,https://www.watsonschoice.com/GuideBook/DayTrips/Attractions/JumonvilleGlen.htm
730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6,0,0,24,1,com,0,21,www.anabolicsmall.com,30,1,5,0.17,0.65,0,3,0,0.8,0.0,0.2,1,https://www.anabolicsmall.com/
731,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,10,31,2,com,0,20,www.movies.yahoo.com,50,1,8,0.16,0.74,0,3,0,0.62,0.2,0.18,1,https://www.movies.yahoo.com/movie/1810080528/cast
732,4,2,2,5,50,1,1,1,4,1,0,0,0,1,0,3,1,1,Shell Canada - Montreal East Refinery,4234,785,1,12,0,0,44,1,com,0,10,www.wn.com,56,1,11,0.2,0.83,0,3,0,0.7857142857142857,0.0,0.21428571428571427,1,https://www.wn.com/Shell_Canada_-_Montreal_East_Refinery
733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,17,0,0,98,1,qc.ca,0,27,www.election-montreal.qc.ca,115,1,18,0.16,0.44,0,5,0,0.8521739130434782,0.0,0.14782608695652175,1,https://www.election-montreal.qc.ca/cadre-electoral-districts/cadre-electoral/arrondissements/saint-laurent.en.html
734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,0,26,1,com,0,14,www.juggle.com,33,1,6,0.18,0.8,0,3,0,0.7878787878787878,0.0,0.21212121212121213,1,https://www.juggle.com/tommy-rall
735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,4,42,1,com,0,13,www.manta.com,57,0,4,0.07,0.84,0,3,0,0.7368421052631579,0.07017543859649122,0.19298245614035087,1,https://www.manta.com/ic/mt684p5/ca/ivanhoe-cambridge-inc
736,46,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Facebook,83,162511,1,7,0,1,35,1,com,0,16,www.facebook.com,43,1,6,0.14,0.67,0,3,0,0.813953488372093,0.023255813953488372,0.16279069767441862,1,https://www.facebook.com/linda.shackelford1
737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,16,0,0,74,1,com,0,14,www.chacha.com,90,1,12,0.13,0.74,0,3,0,0.8222222222222222,0.0,0.17777777777777778,1,https://www.chacha.com/question/where-are-the-granite-credit-unions-located-in-utah-county
738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,8,48,1,com,0,16,www.sport195.com,67,1,13,0.19,0.7,0,3,0,0.7164179104477612,0.11940298507462686,0.16417910447761194,1,https://www.sport195.com/teams/poland_volleyball_team_33707/profile
739,4,1,70,0,4,1,0,0,13,1,0,0,1,0,0,0,1,1,Amy Tan Quotes - The Quotations Page,195,1150,1,9,0,0,37,1,com,0,22,www.quotationspage.com,46,0,3,0.07,0.6,0,3,0,0.8043478260869565,0.0,0.1956521739130435,1,https://www.quotationspage.com/quotes/Amy_Tan/
740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,114,1,8,0,0,30,1,com,0,16,www.sullboat.com,38,1,6,0.16,0.76,0,3,0,0.7894736842105263,0.0,0.21052631578947367,1,https://www.sullboat.com/GT_images.htm
741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,0,58,1,com,0,24,www.cemeteries-of-tx.com,69,1,8,0.12,0.61,0,3,0,0.8405797101449275,0.0,0.15942028985507245,1,https://www.cemeteries-of-tx.com/Wtx/Shackelford/ListShackelford.html
742,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,,0,0,1,7,0,0,43,1,com,0,30,www.spartanburgmagistrates.com,50,1,3,0.06,0.55,0,3,0,0.86,0.0,0.14,1,https://www.spartanburgmagistrates.com/chesnee.htm
743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6,0,0,23,1,com,0,20,www.lrscompanies.com,29,1,3,0.1,0.67,0,3,0,0.7931034482758621,0.0,0.20689655172413793,1,https://www.lrscompanies.com/
744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,0,38,2,org,0,20,www.en.wikipedia.org,47,1,7,0.15,1.0,0,3,0,0.8085106382978723,0.0,0.19148936170212766,1,https://www.en.wikipedia.org/wiki/Canal_Famille
745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,0,48,1,com,0,25,www.sportsmemorabilia.com,56,1,5,0.09,0.57,0,3,0,0.8571428571428571,0.0,0.14285714285714285,1,https://www.sportsmemorabilia.com/player/Maurice_Richard
746,10,6,13,0,2,0,0,0,0,1,0,0,0,1,0,1,1,1,Abandoned U.S. Highway US 22 & US 119 New Alexandria Pennsylvania - YouTube,85,506876,1,6,0,2,33,1,com,0,15,www.youtube.com,43,0,2,0.05,0.73,1,3,1,0.7674418604651163,0.046511627906976744,0.18604651162790697,1,https://www.youtube.com/watch?v=4m8AjSdVEsA
747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,0,36,1,com,0,12,www.pipl.com,45,1,3,0.07,0.82,0,3,0,0.8,0.0,0.2,1,https://www.pipl.com/directory/name/Spry/Joan
748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,0,30,1,us,0,11,www.vlib.us,39,1,7,0.18,0.46,0,2,0,0.7692307692307693,0.0,0.23076923076923078,1,https://www.vlib.us/old_west/forts.html
749,36,1,233,0,18,1,1,1,29,1,0,0,0,1,0,0,1,1,Pittsburgh Penguins: Will Keven Veilleux's Injuries Affect Prospect's Future?,23,2352753,1,16,0,6,98,1,com,0,22,www.bleacherreport.com,120,1,17,0.14,0.65,0,3,0,0.8166666666666667,0.05,0.13333333333333333,1,https://www.bleacherreport.com/articles/883765-pittsburgh-penguins-will-keven-veilleuxs-injuries-affect-prospects-future
750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,10,0,6,39,1,com,0,16,www.metacafe.com,55,1,7,0.13,0.73,0,3,0,0.7090909090909091,0.10909090909090909,0.18181818181818182,1,https://www.metacafe.com/watch/441230/ugly_celebrities/
751,3,3,317,1,53,1,1,1,119,1,0,1,1,0,0,1,1,1,Free Porn Videos - HD Porno Tube & XXX Sex Videos | YouPorn,7274,169653,1,20,0,5,80,1,com,0,19,www.extremetube.com,105,1,20,0.19,0.64,0,3,0,0.7619047619047619,0.047619047619047616,0.19047619047619047,1,https://www.extremetube.com/video/bit-tit-blonde-slut-in-glasses-fucks-big-dick-to-remove-tan-lines-77913
752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,7,110,1,12,0,9,48,1,com,0,19,www.bizjournals.com,69,1,10,0.14,0.64,0,3,0,0.6956521739130435,0.13043478260869565,0.17391304347826086,1,https://www.bizjournals.com/cincinnati/stories/2003/09/01/story3.html
753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,0,37,2,com,0,24,www.names.whitepages.com,45,0,3,0.07,0.67,0,3,0,0.8222222222222222,0.0,0.17777777777777778,1,https://www.names.whitepages.com/maurice/hart
754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,14,0,8,56,1,com,0,16,www.popeater.com,78,1,12,0.15,0.75,0,3,0,0.717948717948718,0.10256410256410256,0.1794871794871795,1,https://www.popeater.com/2011/06/02/arnold-schwazenegger-divorce-wedding-ring/
755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,12,0,8,38,1,net,0,21,www.insomniaradio.net,58,1,8,0.14,0.48,0,3,0,0.6551724137931034,0.13793103448275862,0.20689655172413793,1,https://www.insomniaradio.net/2009/10/27/saviours-we-roam/
756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,10,0,0,38,2,com,0,39,www.music-video-photo-blog.blogspot.com,48,1,8,0.17,0.67,0,3,0,0.7916666666666666,0.0,0.20833333333333334,1,https://www.music-video-photo-blog.blogspot.com/
757,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,69,16,17,434,3,edu,0,28,www.opensky.library.ucar.edu,554,1,57,0.11,0.63,17,3,1,0.7833935018050542,0.030685920577617327,0.18592057761732853,1,https://www.opensky.library.ucar.edu/reporting/?cite_format=&os_sort_sortby=date_desc&os_searchboolean%5B%5D=AND&os_searchfield%5B%5D=&os_searchtype%5B%5D=all&os_searchboolean%5B%5D=AND&os_searchfield%5B%5D=&os_searchtype%5B%5D=all&searchFieldCounter=2&os_search_from=&os_search_to=&os_search_classification=&divisions%5B%5D=University+Corporation+For+Atmospheric+Research+(UCAR)%3ANational+Center+for+Atmospheric+Research+(NCAR)%3ANCAR+Earth+System+Laboratory+(NESL)&os_search_submit=Search&os_sort_sortby=date_desc&os_sort_sortby=date_desc&fileType=doc
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,0,34,2,com,0,32,www.cultureinindia.wordpress.com,41,1,4,0.1,0.7,0,3,0,0.8292682926829268,0.0,0.17073170731707318,1,https://www.cultureinindia.wordpress.com/
759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,0,40,1,com,0,13,www.topix.com,48,1,5,0.1,0.75,0,3,0,0.8333333333333334,0.0,0.16666666666666666,1,https://www.topix.com/member/profile/tedconnolly
760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,7,22,1,com,0,12,www.imdb.com,37,1,5,0.14,0.75,0,3,0,0.5945945945945946,0.1891891891891892,0.21621621621621623,1,https://www.imdb.com/title/tt0075463/
761,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,14,0,0,65,1,ca,0,14,www.exclaim.ca,79,1,11,0.14,0.53,0,2,0,0.8227848101265823,0.0,0.17721518987341772,1,https://www.exclaim.ca/Reviews/Dvd/necessities_of_life-directed_by_benoit_pilon
762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,6,28,1,com,0,18,www.cosmoetica.com,42,1,5,0.12,0.71,0,3,0,0.6666666666666666,0.14285714285714285,0.19047619047619047,1,https://www.cosmoetica.com/B716-DES596.htm
763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,10,0,2,35,1,com,0,13,www.manta.com,47,1,5,0.11,0.84,0,3,0,0.7446808510638298,0.0425531914893617,0.2127659574468085,1,https://www.manta.com/c/mtx32bh/port-of-oakland
764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,13,0,0,69,1,com,0,12,www.away.com,82,1,12,0.15,0.75,0,3,0,0.8414634146341463,0.0,0.15853658536585366,1,https://www.away.com/airports/travel-apd-apcoak-oakland-international-airport.html
765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,3,9,66,1,com,0,20,www.kraft-munich.com,92,1,9,0.1,0.6,4,3,1,0.717391304347826,0.09782608695652174,0.18478260869565216,1,https://www.kraft-munich.com/kraft/page?siteid=kraft-prd&locale=deen1&PagecRef=3042&Mid=3042
766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,13,0,6,62,1,com,0,14,www.amazon.com,81,1,17,0.21,1.0,0,3,0,0.7654320987654321,0.07407407407407407,0.16049382716049382,1,https://www.amazon.com/ICO-Shadow-Colossus-Collection-Playstation-3/dp/B002I0J5FG
767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6,0,0,33,1,com,0,30,www.burbankcatowingservice.com,39,1,2,0.05,0.53,0,3,0,0.8461538461538461,0.0,0.15384615384615385,1,https://www.burbankcatowingservice.com/
768,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,15,0,17,48,1,com,0,16,www.usatoday.com,80,1,15,0.19,1.0,0,3,0,0.6,0.2125,0.1875,1,https://www.usatoday.com/sports/football/nfl/story/2011-09-08/coaches/50327318/1
769,15,1,77,11,41,1,1,0,15,1,1,0,0,0,0,0,1,1,Cynthia Stevenson Movies & TV Shows List | Rotten Tomatoes | Rotten Tomatoes,4007,13947,1,9,0,0,50,1,com,0,22,www.rottentomatoes.com,59,1,4,0.07,0.6,0,3,0,0.847457627118644,0.0,0.15254237288135594,1,https://www.rottentomatoes.com/celebrity/cynthia_stevenson/
770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,14,0,0,72,2,org,0,20,www.en.wikipedia.org,86,1,10,0.12,1.0,0,3,0,0.8372093023255814,0.0,0.16279069767441862,1,https://www.en.wikipedia.org/wiki/Society_of_Architectural_Historians_of_Great_Britain
771,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,10,0,21,27,1,com,0,13,www.omaha.com,58,1,18,0.31,0.74,0,3,0,0.46551724137931033,0.3620689655172414,0.1724137931034483,1,https://www.omaha.com/article/20111109/MAVS/111119992/1001
772,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,0,34,2,com,0,19,www.music.yahoo.com,43,1,5,0.12,0.74,0,3,0,0.7906976744186046,0.0,0.20930232558139536,1,https://www.music.yahoo.com/johanne-blouin/
773,18,8,1,0,68,1,1,1,13,0,0,0,1,0,1,0,1,1,Gullah Cusine I Blog sobre la cocina por el mundo,643,8856,1,6,0,0,24,1,net,0,21,www.gullahcuisine.net,30,1,4,0.13,0.47,0,3,0,0.8,0.0,0.2,1,https://www.gullahcuisine.net/
774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,15,0,7,69,1,ca,0,18,www.yellowpages.ca,91,1,15,0.16,0.61,0,2,0,0.7582417582417582,0.07692307692307693,0.16483516483516483,1,https://www.yellowpages.ca/bus/Quebec/Montreal/Square-Phillips-Hotel-Suites-Le/1489999.html
775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,4,4,74,1,com,0,26,www.yellowpage-ontario.com,97,1,15,0.16,0.56,5,3,1,0.7628865979381443,0.041237113402061855,0.1958762886597938,1,https://www.yellowpage-ontario.com/list.html?page=1&ipp=All&where=&what=Italian%20church&search=1
776,0,44,110,0,11,1,1,1,12,1,0,0,1,1,0,1,1,1,"Creative Jobs :: Careers for Graphic Designers, Copywriters, Social Media Managers, Proof Readers and More.",1061,34718,1,14,0,8,68,1,com,0,19,www.mediabistro.com,90,1,14,0.16,0.69,0,3,0,0.7555555555555555,0.08888888888888889,0.15555555555555556,1,https://www.mediabistro.com/fishbowlny/meet-your-2008-macarthur-genius-award-fellows_b9865
777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,0,41,1,com,0,22,www.goaliesarchive.com,49,1,5,0.1,0.69,0,3,0,0.8367346938775511,0.0,0.16326530612244897,1,https://www.goaliesarchive.com/coyotes/index.html
